t,eeg
1747538901.0037355,-339.5596379959622
1747538901.0076573,-332.59687498083235
1747538901.0115788,-325.11550364903457
1747538901.0155003,-317.20250275673976
1747538901.0194218,-308.96226108617617
1747538901.0233436,-300.4943636587808
1747538901.027265,-291.8546518917516
1747538901.0311866,-283.043154724736
1747538901.035108,-274.03305348223915
1747538901.0390298,-264.80024949594514
1747538901.0429513,-255.33777941728042
1747538901.3370368,-256.7760292521056
1747538901.3409586,-280.85510888771563
1747538901.34488,-304.43974719520105
1747538901.3488016,-327.27901963971317
1747538901.3527231,-349.1492123914137
1747538901.3566449,-369.8496685725202
1747538901.3605664,-389.1765162071101
1747538901.364488,-406.9069591657406
1747538901.3684094,-422.82295490849657
1747538901.3723311,-436.74070138548734
1747538901.3762527,-448.5107404701878
1747538901.3801742,-458.01154653661547
1747538901.3840957,-465.1630880671586
1747538901.3880174,-469.94485641283865
1747538901.391939,-472.3989868258812
1747538901.3958604,-472.62189534799114
1747538901.399782,-470.74948618760953
1747538901.4037037,-466.93722928437114
1747538901.4076252,-461.3450800615395
1747538901.4115467,-454.13973736214086
1747538901.4154682,-445.5044308301808
1747538901.41939,-435.6249839592415
1747538901.4233115,-424.65728056366265
1747538901.427233,-412.7228361356185
1747538901.4311545,-399.9345258789569
1747538901.4350762,-386.40924575997644
1747538901.4389977,-372.26408050506114
1747538901.4429193,-357.6227284158218
1747538901.4468408,-342.62882675601406
1747538901.4507625,-327.4468642827417
1747538901.454684,-312.24821055975036
1747538901.4586055,-297.1907585466653
1747538901.462527,-282.39550061394095
1747538901.4664488,-267.92141512517503
1747538901.4703703,-253.75887533492622
1747538902.3374486,262.7039664726981
1747538902.3413703,299.9959316776941
1747538902.3452919,338.43553108749217
1747538902.3492134,377.50812053853696
1747538902.3531349,416.6666101229523
1747538902.3570566,455.3667873323918
1747538902.3609781,493.08835205718236
1747538902.3648996,529.3423435364955
1747538902.3688211,563.6739787130949
1747538902.372743,595.6611911115056
1747538902.3766644,624.9142843224187
1747538902.380586,651.0966642255416
1747538902.3845074,673.9597431067322
1747538902.3884292,693.3495978352115
1747538902.3923507,709.1801607176182
1747538902.3962722,721.413816124903
1747538902.4001937,730.0630580726181
1747538902.4041154,735.1957436471703
1747538902.408037,736.9364451442735
1747538902.4119585,735.4640738825876
1747538902.41588,731.0059145265791
1747538902.4198017,723.8294713387565
1747538902.4237232,714.2383913249189
1747538902.4276447,702.5783565866259
1747538902.4315662,689.232835980217
1747538902.435488,674.5863554631212
1747538902.4394095,658.9780483548461
1747538902.443331,642.6814582872867
1747538902.4472525,625.908722048049
1747538902.4511743,608.8204636134312
1747538902.4550958,591.5427770972319
1747538902.4590173,574.1901654847878
1747538902.4629388,556.8700043789478
1747538902.4668605,539.6646130159216
1747538902.470782,522.6255419906813
1747538902.4747036,505.7912775933299
1747538902.478625,489.1943093207712
1747538902.4825468,472.8462859658164
1747538902.4864683,456.73336768005316
1747538902.4903898,440.8336451966719
1747538902.4943113,425.1347513742445
1747538902.498233,409.6504442209906
1747538902.5021546,394.4516586593501
1747538902.506076,379.6667880441246
1747538902.5099976,365.40922245767047
1747538902.5139194,351.72837187047327
1747538902.5178409,338.6268154531629
1747538902.5217624,326.0343730613801
1747538902.5256839,313.7732807617049
1747538902.5296056,301.6108125256938
1747538902.5335271,289.33050061687595
1747538902.5374486,276.80842260778974
1747538902.5413702,264.13135623374933
1747538902.545292,251.6292101167787
1747538902.5923507,254.97089849196965
1747538902.5962722,273.7937794805521
1747538902.6001937,295.10068958609156
1747538902.6041152,318.59897365899985
1747538902.608037,343.95667727110134
1747538902.6119585,370.79168318991657
1747538902.61588,398.7011984100614
1747538902.6198015,427.2930833060793
1747538902.6237233,456.1844131221652
1747538902.6276448,484.99040876950664
1747538902.6315663,513.333872619077
1747538902.6354878,540.8647797638242
1747538902.6394095,567.2684376871428
1747538902.643331,592.2634719628596
1747538902.6472526,615.6001428942419
1747538902.651174,637.0619071564058
1747538902.6550958,656.4708617165678
1747538902.6590173,673.6946250858994
1747538902.6629388,688.6448980403792
1747538902.6668603,701.2664386009635
1747538902.670782,711.5324805560222
1747538902.6747036,719.4538043130916
1747538902.678625,725.0830980848206
1747538902.6825466,728.5014875607476
1747538902.6864684,729.8049092902068
1747538902.6903899,729.1086605068433
1747538902.6943114,726.5324372880386
1747538902.698233,722.1306337563185
1747538902.7021546,715.8256635232809
1747538902.7060761,707.3919438300928
1747538902.7099977,696.5077977600879
1747538902.7139192,682.8862526823785
1747538902.717841,666.3949458403448
1747538902.7217624,647.0922805766008
1747538902.725684,625.1967386164084
1747538902.7296054,601.012728546285
1747538902.7335272,574.862889060465
1747538902.7374487,547.0649968338133
1747538902.7413702,517.9328558027491
1747538902.7452917,487.76696667301405
1747538902.7492135,456.8197809760806
1747538902.753135,425.2546846689267
1747538902.7570565,393.1358571629457
1747538902.760978,360.44808636782886
1747538902.7648997,327.10820705248955
1747538902.7688212,292.96000867913193
1747538902.7727427,257.78068735575283
1747538902.81588,-254.66137450179644
1747538902.8198016,-313.7330237883456
1747538902.823723,-374.28353335964084
1747538902.8276448,-436.00319111413785
1747538902.8315663,-498.53890073227797
1747538902.8354878,-561.4892316298661
1747538902.8394094,-624.4149790943957
1747538902.843331,-686.8610917422399
1747538902.8472526,-748.3695221789959
1747538902.851174,-808.4871918786886
1747538902.8550956,-866.7818204733612
1747538902.8590174,-922.8553368134397
1747538902.862939,-976.3432029151068
1747538902.8668604,-1026.9130300207898
1747538902.870782,-1074.275968428691
1747538902.8747036,-1118.197045191951
1747538902.8786252,-1158.4909829792414
1747538902.8825467,-1195.017074277089
1747538902.9766643,-1194.480884454561
1747538902.9805858,-1180.348208288952
1747538902.9845076,-1166.4353632612667
1747538902.988429,-1152.6286140871705
1747538902.9923506,-1138.765195216805
1747538902.996272,-1124.656830512422
1747538903.0001938,-1110.1064681323674
1747538903.0041153,-1094.9188036617657
1747538903.0080369,-1078.9138965607765
1747538903.0119584,-1061.9438477835547
1747538903.01588,-1043.8980140480205
1747538903.0198016,-1024.692069935385
1747538903.0237231,-1004.2584208912753
1747538903.0276446,-982.5421776815276
1747538903.0315664,-959.4929409959166
1747538903.035488,-935.0663408583011
1747538903.0394094,-909.2443792137435
1747538903.043331,-882.0520888522212
1747538903.0472527,-853.5618942255662
1747538903.0511742,-823.9009572668539
1747538903.0550957,-793.2588375430208
1747538903.0590172,-761.8752845693025
1747538903.062939,-730.0077243180017
1747538903.0668604,-697.9024449529456
1747538903.070782,-665.7867292980351
1747538903.0747035,-633.8762240666911
1747538903.0786252,-602.3843081502497
1747538903.0825467,-571.5254450048723
1747538903.0864682,-541.5020062553384
1747538903.0903897,-512.4762625933746
1747538903.0943115,-484.5618819582649
1747538903.098233,-457.85378090229835
1747538903.1021545,-432.4636080342776
1747538903.106076,-408.5249785138156
1747538903.1099977,-386.1697335448119
1747538903.1139193,-365.5016711780149
1747538903.1178408,-346.58159902253084
1747538903.1217623,-329.41570623167917
1747538903.125684,-313.9524842648638
1747538903.1296055,-300.09554114906604
1747538903.133527,-287.7118268700192
1747538903.1374485,-276.6287118923797
1747538903.1413703,-266.64515315467503
1747538903.1452918,-257.55908989494986
1747538903.7217135,-274.6484560894778
1747538903.725635,-326.3297977094822
1747538903.7295568,-378.7870335819169
1747538903.7334783,-431.36730027974323
1747538903.7373998,-483.4381670415972
1747538903.7413213,-534.4050119753807
1747538903.745243,-583.7161455162513
1747538903.7491646,-630.8657371509311
1747538903.753086,-675.4028463228655
1747538903.7570076,-716.9395914362941
1747538903.7609293,-755.1527506923827
1747538903.7648509,-789.783741027872
1747538903.7687724,-820.6399236669198
1747538903.7726939,-847.5936070837613
1747538903.7766156,-870.5781728320802
1747538903.7805371,-889.5839933741479
1747538903.7844586,-904.6527285492332
1747538903.7883801,-915.8646768357863
1747538903.792302,-923.3204683345007
1747538903.7962234,-927.129327133821
1747538903.800145,-927.4073942396674
1747538903.8040664,-924.2777090954354
1747538903.8079882,-917.8757318197149
1747538903.8119097,-908.3665539532557
1747538903.8158312,-895.961234664225
1747538903.8197527,-880.9180897838186
1747538903.8236744,-863.5304095479189
1747538903.827596,-844.1107706160428
1747538903.8315175,-822.9772664625049
1747538903.835439,-800.4422381892978
1747538903.8393607,-776.8088674139918
1747538903.8432822,-752.3794944550768
1747538903.8472037,-727.4644766034446
1747538903.8511252,-702.376744222851
1747538903.855047,-677.4197037098182
1747538903.8589685,-652.8836014666985
1747538903.86289,-629.0417363402598
1747538903.8668115,-606.1362179741956
1747538903.8707333,-584.3632540610943
1747538903.8746548,-563.8672779873954
1747538903.8785763,-544.7421815099522
1747538903.8824978,-527.0375071957765
1747538903.8864195,-510.7669814806157
1747538903.890341,-495.9079542421691
1747538903.8942626,-482.3888476896765
1747538903.898184,-470.0885226529989
1747538903.9021058,-458.8629988047276
1747538903.9060273,-448.5777818882422
1747538903.9099488,-439.11823738070507
1747538903.9138703,-430.37658944136587
1747538903.917792,-422.2335907722944
1747538903.9217136,-414.5430020029723
1747538903.925635,-407.11536107508107
1747538903.9295566,-399.7150112930796
1747538903.9334784,-392.08221437695903
1747538903.9373999,-383.9582543646184
1747538903.9413214,-375.09725234916806
1747538903.945243,-365.2792141741438
1747538903.9491646,-354.3314688461721
1747538903.9530861,-342.1473602192421
1747538903.9570076,-328.6939814939581
1747538903.9609292,-314.0055637783197
1747538903.964851,-298.1555460652261
1747538903.9687724,-281.20768088283734
1747538903.972694,-263.18026966787846
1747538904.0472038,250.0894356724959
1747538904.0511253,280.4117570580531
1747538904.0550468,310.3377107356602
1747538904.0589685,339.706326106415
1747538904.06289,368.35112054606697
1747538904.0668116,396.1149961255864
1747538904.070733,422.85961236915387
1747538904.0746548,448.4872180372817
1747538904.0785763,472.960194243403
1747538904.0824978,496.2904785884737
1747538904.0864193,518.5160404609496
1747538904.090341,539.6917244231211
1747538904.0942626,559.8844883948743
1747538904.098184,579.1593278733964
1747538904.1021056,597.5715132710892
1747538904.1060274,615.1821218730073
1747538904.1099489,632.0798787087106
1747538904.1138704,648.3835090842229
1747538904.117792,664.2375670905309
1747538904.1217136,679.7969353169524
1747538904.1256351,695.1632388910842
1747538904.1295567,710.3290458171501
1747538904.1334782,725.1971809679093
1747538904.1374,739.645065414774
1747538904.1413214,753.6087596242977
1747538904.145243,767.1373818916575
1747538904.1491644,780.3590635757607
1747538904.1530862,793.3919322560189
1747538904.1570077,806.2595756158263
1747538904.1609292,818.8659388732766
1747538904.1648507,831.0371801516227
1747538904.1687725,842.5842435191496
1747538904.172694,853.3799467958453
1747538904.1766155,863.4117003987029
1747538904.180537,872.7524114080888
1747538904.1844587,881.4975156307044
1747538904.1883802,889.7251003006971
1747538904.1923018,897.4642778597237
1747538904.1962233,904.6695348022511
1747538904.200145,911.2294944700512
1747538904.2040665,916.9961172406256
1747538904.207988,921.8021707189198
1747538904.2119095,925.4805048912591
1747538904.2158313,927.8882984884613
1747538904.2197528,928.898811970585
1747538904.2236743,928.362621173366
1747538904.2275958,926.0902666994068
1747538904.2315176,921.871685003632
1747538904.235439,915.4912030379812
1747538904.6482053,274.85522795493046
1747538904.6521268,303.58912243589543
1747538904.6560483,332.09900174557083
1747538904.65997,360.1701985428421
1747538904.6638916,387.62276698037834
1747538904.667813,414.29473309305945
1747538904.6717346,440.02894729929125
1747538904.6756563,464.6761545868991
1747538904.6795778,488.08801853557713
1747538904.6834993,510.09791365942044
1747538904.6874208,530.518139420109
1747538904.6913426,549.1590161170695
1747538904.695264,565.843994815407
1747538904.6991856,580.4068299722504
1747538904.703107,592.688735184039
1747538904.7070289,602.5470518620258
1747538904.7109504,609.8616284502847
1747538904.714872,614.5383101977807
1747538904.7187934,616.5225717934983
1747538904.7227151,615.8066216179199
1747538904.7266366,612.4077542867318
1747538904.7305582,606.3390995746709
1747538904.7344797,597.6043672108544
1747538904.7384014,586.2114002906656
1747538904.742323,572.1822573740673
1747538904.7462444,555.560888013613
1747538904.750166,536.4263285306641
1747538904.7540877,514.8905083602808
1747538904.7580092,491.07059259630256
1747538904.7619307,465.068094372233
1747538904.7658522,436.9717360230706
1747538904.769774,406.86050612607545
1747538904.7736955,374.79459829078274
