t,eeg
1747592962.8337295,360.9968126842323
1747592962.837651,358.3436600892924
1747592962.8415725,355.2585839122264
1747592962.8454943,351.87999687082845
1747592962.8494158,348.3207930976043
1747592962.8533373,344.66447801453813
1747592962.8572588,340.9636596545755
1747592962.8611805,337.240526746364
1747592962.865102,333.50826098711354
1747592962.8690236,329.7985187743286
1747592962.872945,326.1597535464571
1747592962.8768668,322.6437698492781
1747592962.8807883,319.311143576133
1747592962.8847098,316.2334285168803
1747592962.8886313,313.47245446811525
1747592962.892553,311.062236510882
1747592962.8964746,309.01222915231074
1747592962.900396,307.316463824261
1747592962.9043176,305.95484578342234
1747592962.9082394,304.8964367419039
1747592962.9121609,304.1113028846158
1747592962.9160824,303.57164620684915
1747592962.920004,303.23326800141
1747592962.9239256,303.0283110132508
1747592962.9278471,302.88507955052654
1747592962.9317687,302.7430836723481
1747592962.9356902,302.5503454663895
1747592962.939612,302.2665809791301
1747592962.9435334,301.86885943295573
1747592962.947455,301.3384997389577
1747592962.9513764,300.64216642948804
1747592962.9552982,299.7320746521694
1747592962.9592197,298.56111442687234
1747592962.9631412,297.09097695837926
1747592962.9670627,295.2939631124031
1747592962.9709845,293.16809604955563
1747592962.974906,290.75011258407994
1747592962.9788275,288.0963810771049
1747592962.982749,285.25366712806755
1747592962.9866707,282.252312511637
1747592962.9905922,279.1081865376293
1747592962.9945138,275.81808388068134
1747592962.9984353,272.3646837677147
1747592963.002357,268.7393239099222
1747592963.0062785,264.960847144416
1747592963.0102,261.0733264931604
1747592963.0141215,257.1359315169554
1747592963.0180433,253.21833713041718
1747592983.8733056,-267.40118787160765
1747592983.877227,-299.6422396855344
1747592983.8811488,-332.067954838083
1747592983.8850703,-364.39223650155355
1747592983.8889918,-396.36620767519014
1747592983.8929133,-427.7758001152546
1747592983.896835,-458.43602730505233
1747592983.9007566,-488.1807624996875
1747592983.904678,-516.8542426284374
1747592983.9085996,-544.3182492726881
1747592983.9125214,-570.4641077024583
1747592983.9164429,-595.2053517549549
1747592983.9203644,-618.4591673693966
1747592983.924286,-640.1474121618885
1747592983.9282076,-660.2151059383799
1747592983.9321291,-678.6367309300458
1747592983.9360507,-695.4101696155772
1747592983.9399722,-710.5570203499805
1747592983.943894,-724.1223538072664
1747592983.9478154,-736.1627656897653
1747592983.951737,-746.7367227483373
1747592983.9556584,-755.9084722404929
1747592983.9595802,-763.7525427804725
1747592983.9635017,-770.3501270495381
1747592983.9674232,-775.7887940881842
1747592983.9713447,-780.1683514194823
1747592983.9752665,-783.5984085867079
1747592983.979188,-786.1869990032019
1747592983.9831095,-788.0375099586691
1747592983.987031,-789.2551923657834
1747592983.9909527,-789.946069214288
1747592983.9948742,-790.2068999269013
1747592983.9987957,-790.1205874800712
1747592984.0027173,-789.7579343743004
1747592984.006639,-789.1763943877914
1747592984.0105605,-788.4178872828038
1747592984.014482,-787.514093433472
1747592984.0184035,-786.4943325789753
1747592984.0223253,-785.3844918236819
1747592984.0262468,-784.2013351709066
1747592984.0301683,-782.9538335154058
1747592984.0340898,-781.647865669212
1747592984.0380116,-780.285196945308
1747592984.041933,-778.8608599663949
1747592984.0458546,-777.3658317379104
1747592984.049776,-775.7903061915821
1747592984.0536978,-774.1221475605436
1747592984.0576193,-772.3455789163963
1747592984.0615408,-770.4443954561056
1747592984.0654624,-768.4043437450855
1747592984.069384,-766.2110797537647
1747592984.0733056,-763.8491421132744
1747592984.077227,-761.3050169615566
1747592984.0811486,-758.5689107481946
1747592984.0850704,-755.6324963394925
1747592984.0889919,-752.4878090782951
1747592984.0929134,-749.1297592672137
1747592984.096835,-745.5574052123673
1747592984.1007566,-741.7717743254283
1747592984.1046782,-737.7747153343656
1747592984.1085997,-733.570756394595
1747592984.1125212,-729.1679118264344
1747592984.116443,-724.5757444652664
1747592984.1203644,-719.8043493831018
1747592984.124286,-714.8656822272017
1747592984.1282074,-709.773953430698
1747592984.1321292,-704.5438996654559
1747592984.1360507,-699.1899812170301
1747592984.1399722,-693.7270197493941
1747592984.1438937,-688.1667643607053
1747592984.1478155,-682.5085360162744
1747592984.151737,-676.7332384158553
1747592984.1556585,-670.8062412796976
1747592984.15958,-664.6823532609214
1747592984.1635017,-658.3110730503372
1747592984.1674232,-651.6454015801619
1747592984.1713448,-644.648044095797
1747592984.1752663,-637.2887684789188
1747592984.179188,-629.5372499173451
1747592984.1831095,-621.3557463579252
1747592984.187031,-612.6884544744321
1747592984.1909525,-603.4504603911738
1747592984.1948743,-593.5310778714684
1747592984.1987958,-582.8142421339148
1747592984.2027173,-571.1973680220643
1747592984.2066388,-558.5977258082771
1747592984.2105606,-544.9576956644372
1747592984.214482,-530.2566244545895
1747592984.2184036,-514.5186045165652
1747592984.222325,-497.8099546522877
1747592984.2262468,-480.23011160683313
1747592984.2301683,-461.8898008555783
1747592984.2340899,-442.87963988279466
1747592984.2380114,-423.2609113143734
1747592984.241933,-403.0890964638376
1747592984.2458546,-382.4363504903892
1747592984.2497761,-361.392538908974
1747592984.2536976,-340.06054289291257
1747592984.2576194,-318.5601707893768
1747592984.261541,-297.03945687415154
1747592984.2654624,-275.68422973342933
1747592984.269384,-254.71415296346024
1747592984.6854103,-260.806509627581
1747592984.6893318,-271.5581676609001
1747592984.6932535,-280.9641387879877
1747592984.697175,-288.9302144883678
1747592984.7010965,-295.42322957703885
1747592984.705018,-300.46206839136386
1747592984.7089398,-304.1026663824725
1747592984.7128613,-306.42007499834057
1747592984.7167828,-307.48550047408906
1747592984.7207043,-307.35599496073667
1747592984.724626,-306.0860525440763
1747592984.7285476,-303.7406508614604
1747592984.732469,-300.3928078097074
1747592984.7363906,-296.11725500416713
1747592984.7403123,-290.999259397132
1747592984.7442338,-285.1510916112833
1747592984.7481554,-278.7124380816237
1747592984.7520769,-271.8350661684482
1747592984.7559986,-264.66507958074453
1747592984.7599201,-257.3181634282768
